userId,movieId,timestamp,rating,rating_good,user_gender,user_generation,title,genre_Action,genre_Adventure,genre_Animation,genre_Children,genre_Comedy,genre_Crime,genre_Drama,genre_Fantasy,genre_Horror,genre_IMAX,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_Thriller,genre_War
463,110,1145460295,4.5,1,F,Middle,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
464,110,1275548911,5.0,1,M,Middle,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
468,110,831400500,4.0,0,F,Middle,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
469,110,965333863,5.0,1,M,Senior,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
470,110,849075143,5.0,1,M,Middle,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
474,110,1137180852,3.0,0,M,Senior,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
479,110,1039360660,2.0,0,F,Young,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
480,110,1179160978,5.0,1,M,Senior,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
483,110,1178292986,4.0,0,M,Senior,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
485,110,837943384,3.0,0,F,Young,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
486,110,839537186,5.0,1,M,Senior,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
489,110,1332772116,4.5,1,M,Middle,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
493,110,1001562412,5.0,1,M,Middle,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
494,110,1001666439,5.0,1,M,Middle,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
498,110,839197320,5.0,1,F,Young,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
507,110,838964648,3.0,0,F,Young,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
512,110,841449335,5.0,1,F,Young,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
513,110,1159980717,4.0,0,M,Young,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
517,110,1487953160,1.5,0,M,Middle,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
522,110,1253344666,4.0,0,M,Senior,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
524,110,851608745,3.0,0,M,Senior,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
528,110,1391736104,5.0,1,F,Senior,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
532,110,1025523258,5.0,1,M,Middle,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
536,110,832839862,5.0,1,M,Young,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
541,110,835643027,5.0,1,F,Middle,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
549,110,1464282652,3.0,0,M,Middle,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
551,110,1504317349,3.5,0,M,Middle,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
555,110,978840250,5.0,1,M,Senior,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
559,110,845475880,4.0,0,M,Senior,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
560,110,1469652439,4.0,0,M,Senior,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
561,110,1491090875,5.0,1,M,Senior,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
562,110,1368893870,4.0,0,M,Middle,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
566,110,849005345,5.0,1,F,Middle,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
570,110,1181476971,3.5,0,M,Senior,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
573,110,1186589227,5.0,1,M,Senior,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
574,110,834634504,5.0,1,F,Young,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
577,110,945966190,4.0,0,M,Middle,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
579,110,958881746,5.0,1,M,Middle,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
580,110,1167789859,4.5,1,M,Senior,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
584,110,834987672,5.0,1,M,Middle,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
586,110,1529899907,5.0,1,M,Middle,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
588,110,839316241,5.0,1,F,Young,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
590,110,1258420384,4.0,0,M,Senior,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
592,110,837349998,5.0,1,M,Middle,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
593,110,1181007627,3.0,0,M,Middle,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
594,110,1109036538,5.0,1,F,Senior,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
597,110,940420585,5.0,1,M,Senior,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
599,110,1498501202,3.5,0,M,Senior,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
600,110,1237759135,2.0,0,M,Senior,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
602,110,840875647,5.0,1,M,Middle,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
603,110,963177645,1.0,0,M,Senior,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
604,110,832079938,3.0,0,F,Middle,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
605,110,1277097540,3.0,0,M,Middle,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
606,110,1172969333,3.5,0,M,Senior,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
607,110,963078901,5.0,1,M,Senior,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
608,110,1117162428,4.0,0,M,Senior,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
609,110,847220990,3.0,0,F,Middle,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
610,110,1479545829,4.5,1,M,Senior,Braveheart (1995),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,260,964981680,5.0,1,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,260,945079259,5.0,1,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7,260,1106635933,5.0,1,F,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
15,260,1510571946,5.0,1,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
16,260,1377476936,3.0,0,M,Middle,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
17,260,1305696468,5.0,1,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
18,260,1455049368,4.0,0,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
19,260,965704248,4.0,0,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
21,260,1417378080,4.5,1,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
25,260,1535470429,5.0,1,F,Middle,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
27,260,962686637,4.0,0,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
28,260,1234338579,4.0,0,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
30,260,1500370339,5.0,1,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
32,260,856736227,5.0,1,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
39,260,974787510,5.0,1,F,Middle,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
42,260,996261559,5.0,1,M,Young,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
44,260,869251910,5.0,1,F,Middle,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
45,260,950726388,5.0,1,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
51,260,1230931614,5.0,1,F,Young,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
52,260,1468051102,4.0,0,M,Middle,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
57,260,965798203,5.0,1,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
59,260,953610660,4.0,0,M,Middle,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
62,260,1521488893,4.5,1,F,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
63,260,1443199688,5.0,1,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
64,260,1161520007,3.5,0,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
66,260,1093747550,2.5,0,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
68,260,1158531191,5.0,1,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
69,260,1021643144,5.0,1,M,Young,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
71,260,864737969,3.0,0,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
72,260,1217324775,5.0,1,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
73,260,1464196535,2.0,0,F,Young,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
75,260,1158989756,5.0,1,F,Middle,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
76,260,1439165601,4.0,0,M,Middle,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
77,260,1535107459,5.0,1,F,Middle,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
78,260,1252575114,3.5,0,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
79,260,975281842,5.0,1,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
82,260,1084463958,3.5,0,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
84,260,857653693,4.0,0,M,Young,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
86,260,1344082545,4.5,1,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
90,260,856354072,5.0,1,F,Middle,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
91,260,1112712846,4.5,1,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
93,260,942946932,5.0,1,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
95,260,1043340455,5.0,1,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
96,260,964772681,5.0,1,M,Middle,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
103,260,1431954922,4.0,0,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
104,260,1049044730,3.0,0,F,Young,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
105,260,1446572093,4.0,0,M,Middle,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
112,260,1442535777,5.0,1,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
113,260,980087884,4.0,0,M,Young,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
114,260,1485387458,3.5,0,F,Young,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
115,260,959800922,5.0,1,M,Middle,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
120,260,860070065,5.0,1,F,Young,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
122,260,1461561351,5.0,1,M,Middle,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
123,260,1447269141,4.5,1,M,Young,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
124,260,1336423436,4.0,0,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
128,260,899033269,5.0,1,F,Middle,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
129,260,1167375413,4.0,0,M,Young,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
131,260,1349840250,2.5,0,M,Middle,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
132,260,1157920586,2.0,0,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
135,260,1009693267,4.0,0,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
137,260,1204859469,4.0,0,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
139,260,1453923975,4.0,0,F,Middle,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
140,260,942842304,4.0,0,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
141,260,1513129794,4.0,0,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
149,260,902084798,4.0,0,M,Young,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
152,260,1450867564,3.0,0,M,Middle,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
155,260,961889079,4.0,0,F,Middle,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
156,260,939842538,1.0,0,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
160,260,971113925,5.0,1,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
166,260,1188926253,4.5,1,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
167,260,1154721952,4.0,0,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
171,260,866904192,4.0,0,F,Middle,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
177,260,1435524019,2.5,0,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
180,260,1270237876,4.5,1,M,Middle,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
182,260,1120879576,3.5,0,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
186,260,1031079382,4.0,0,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
187,260,1161849967,4.0,0,M,Middle,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
193,260,1435857223,5.0,1,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
195,260,974707220,4.0,0,M,Middle,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
198,260,1034137711,5.0,1,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
199,260,1022970258,4.0,0,M,Middle,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
200,260,1229886006,5.0,1,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
201,260,939226374,5.0,1,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
202,260,974912002,4.0,0,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
205,260,1519900208,4.5,1,M,Young,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
210,260,1473705468,5.0,1,M,Middle,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
211,260,1350913284,4.5,1,M,Middle,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
212,260,1505400094,2.5,0,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
215,260,1260908665,4.5,1,M,Middle,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
217,260,955941874,5.0,1,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
219,260,1194685947,5.0,1,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
220,260,1230055647,5.0,1,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
223,260,1226209871,3.5,0,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
224,260,971812185,2.0,0,F,Middle,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
226,260,1095662595,4.5,1,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
227,260,1447189626,3.5,0,M,Middle,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
228,260,1363222887,4.5,1,F,Middle,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
231,260,1433089449,4.0,0,M,Middle,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
232,260,1218164802,4.5,1,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
234,260,1004407958,5.0,1,F,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
239,260,1221148002,5.0,1,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
246,260,1354146995,5.0,1,M,Middle,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
247,260,1467643884,4.0,0,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
248,260,1534591638,3.5,0,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
249,260,1346757993,5.0,1,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
254,260,1180446182,4.0,0,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
256,260,1446579713,4.0,0,M,Young,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
262,260,840306238,4.0,0,F,Young,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
265,260,965314715,5.0,1,M,Young,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
266,260,945670679,4.0,0,M,Middle,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
267,260,959815004,5.0,1,F,Middle,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
268,260,940173779,4.0,0,F,Young,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
274,260,1171409999,3.0,0,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
275,260,1049078271,4.0,0,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
276,260,858350672,5.0,1,M,Middle,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
277,260,861812827,4.0,0,M,Young,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
279,260,1506394310,5.0,1,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
282,260,1378496939,4.0,0,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
288,260,976137780,5.0,1,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
290,260,974939497,5.0,1,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
292,260,1039914974,4.0,0,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
294,260,966633760,5.0,1,F,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
298,260,1447516841,4.0,0,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
302,260,854473264,5.0,1,M,Young,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
303,260,1053303081,3.5,0,F,Young,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
304,260,881232527,5.0,1,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
305,260,1460134084,5.0,1,M,Middle,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
307,260,1186160883,3.5,0,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
308,260,1421373674,2.5,0,M,Young,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
312,260,1043175564,5.0,1,M,Middle,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
313,260,1030474666,3.0,0,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
314,260,852051195,5.0,1,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
317,260,1430361444,4.0,0,M,Young,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
318,260,1237233430,3.0,0,M,Middle,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
323,260,1422640069,4.5,1,M,Middle,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
328,260,1494206980,5.0,1,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
330,260,1285904564,4.0,0,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
334,260,1225478632,4.0,0,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
337,260,860255830,5.0,1,F,Middle,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
343,260,1202060817,3.0,0,M,Senior,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
344,260,1420495238,5.0,1,F,Young,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
348,260,1378850273,4.5,1,F,Middle,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
350,260,864940972,4.0,0,F,Middle,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
352,260,1493931941,4.0,0,M,Middle,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
354,260,1200870112,4.0,0,M,Middle,Star Wars: Episode IV - A New Hope (1977),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
